"No.","Time","Source","Destination","Protocol","Length","Info","OpGroup","OpCode","Bytes","Event Code","Sub Event","Command Opcode","EvBytes","CID","Command Code","DLCI","Frame type","MCC Command Type","Transaction","C/R","Ctype","Opcode","PDU ID","Operation ID","Transaction","Message Type","Signal","ACP SEID","INT SEID","Expected data speed","Opcode","Handle","Value"
"55","2025-01-09 20:00:32.580085","host","controller","HCI_CMD","6","Sent LE Set Resolvable Private Address Timeout","LE Controller Commands","LE Set Resolvable Private Address Timeout","2e:20","","","","2e","","","","","","","","","","","","","","","","","","","",""
"56","2025-01-09 20:00:32.588292","controller","host","HCI_EVT","7","Rcvd Command Complete (LE Set Resolvable Private Address Timeout)","","","0e:04","Command Complete","","LE Set Resolvable Private Address Timeout","0e","","","","","","","","","","","","","","","","","","","",""
"57","2025-01-09 20:00:32.588542","host","controller","HCI_CMD","6","Sent Write Default Link Policy Settings","Link Policy Commands","Write Default Link Policy Settings","0f:08","","","","0f","","","","","","","","","","","","","","","","","","","",""
"58","2025-01-09 20:00:32.594394","controller","host","HCI_EVT","7","Rcvd Command Complete (Write Default Link Policy Settings)","","","0e:04","Command Complete","","Write Default Link Policy Settings","0e","","","","","","","","","","","","","","","","","","","",""
"59","2025-01-09 20:00:32.594583","host","controller","HCI_CMD","5","Sent Write Inquiry Mode","Host Controller & Baseband Commands","Write Inquiry Mode","45:0c","","","","45","","","","","","","","","","","","","","","","","","","",""
"60","2025-01-09 20:00:32.596920","controller","host","HCI_EVT","7","Rcvd Command Complete (Write Inquiry Mode)","","","0e:04","Command Complete","","Write Inquiry Mode","0e","","","","","","","","","","","","","","","","","","","",""
"61","2025-01-09 20:00:32.597107","host","controller","HCI_CMD","5","Sent Write Page Scan Type","Host Controller & Baseband Commands","Write Page Scan Type","47:0c","","","","47","","","","","","","","","","","","","","","","","","","",""
"62","2025-01-09 20:00:32.603125","controller","host","HCI_EVT","7","Rcvd Command Complete (Write Page Scan Type)","","","0e:04","Command Complete","","Write Page Scan Type","0e","","","","","","","","","","","","","","","","","","","",""
"63","2025-01-09 20:00:32.603274","host","controller","HCI_CMD","5","Sent Write Inquiry Scan Type","Host Controller & Baseband Commands","Write Inquiry Scan Type","43:0c","","","","43","","","","","","","","","","","","","","","","","","","",""
"64","2025-01-09 20:00:32.608254","controller","host","HCI_EVT","7","Rcvd Command Complete (Write Inquiry Scan Type)","","","0e:04","Command Complete","","Write Inquiry Scan Type","0e","","","","","","","","","","","","","","","","","","","",""
"65","2025-01-09 20:00:32.608482","host","controller","HCI_CMD","7","Sent Write Class of Device","Host Controller & Baseband Commands","Write Class of Device","24:0c","","","","24","","","","","","","","","","","","","","","","","","","",""
"66","2025-01-09 20:00:32.613125","controller","host","HCI_EVT","7","Rcvd Command Complete (Write Class of Device)","","","0e:04","Command Complete","","Write Class of Device","0e","","","","","","","","","","","","","","","","","","","",""
"67","2025-01-09 20:00:32.613271","host","controller","HCI_CMD","6","Sent Write Page Timeout","Host Controller & Baseband Commands","Write Page Timeout","18:0c","","","","18","","","","","","","","","","","","","","","","","","","",""
"68","2025-01-09 20:00:32.616864","controller","host","HCI_EVT","7","Rcvd Command Complete (Write Page Timeout)","","","0e:04","Command Complete","","Write Page Timeout","0e","","","","","","","","","","","","","","","","","","","",""
"69","2025-01-09 20:00:32.617042","host","controller","HCI_CMD","4","Sent Vendor Command 0x0153 (opcode 0xFD53)","Vendor-Specific Commands","0x153","53:fd","","","","53","","","","","","","","","","","","","","","","","","","",""
"70","2025-01-09 20:00:32.621899","controller","host","HCI_EVT","21","Rcvd Command Complete (Vendor Command 0x0153 [opcode 0xFD53])","","","0e:12","Command Complete","","0xfd53","0e","0a:00","","","","","","","","","","","","","","","","","","",""
"71","2025-01-09 20:00:32.622062","host","controller","HCI_CMD","4","Sent Read Local Name","Host Controller & Baseband Commands","Read Local Name","14:0c","","","","14","","","","","","","","","","","","","","","","","","","",""
"72","2025-01-09 20:00:32.624499","controller","host","HCI_EVT","255","Rcvd Command Complete (Read Local Name)","","","0e:fc","Command Complete","","Read Local Name","0e","53:50","","","","","","","","","","","","","","","","","","",""
"73","2025-01-09 20:00:32.627799","host","controller","HCI_CMD","245","Sent Write Extended Inquiry Response","Host Controller & Baseband Commands","Write Extended Inquiry Response","52:0c","","","","52","03:03","","","","","","","","","","","","","","","","","","",""
"74","2025-01-09 20:00:32.635776","controller","host","HCI_EVT","7","Rcvd Command Complete (Write Extended Inquiry Response)","","","0e:04","Command Complete","","Write Extended Inquiry Response","0e","","","","","","","","","","","","","","","","","","","",""
"75","2025-01-09 20:00:32.636022","host","controller","HCI_CMD","252","Sent Change Local Name","Host Controller & Baseband Commands","Change Local Name","13:0c","","","","13","6f:20","","","","","","","","","","","","","","","","","","",""
"76","2025-01-09 20:00:32.642017","controller","host","HCI_EVT","7","Rcvd Command Complete (Change Local Name)","","","0e:04","Command Complete","","Change Local Name","0e","","","","","","","","","","","","","","","","","","","",""
"77","2025-01-09 20:00:32.642269","host","controller","HCI_CMD","245","Sent Write Extended Inquiry Response","Host Controller & Baseband Commands","Write Extended Inquiry Response","52:0c","","","","52","6d:6f","","","","","","","","","","","","","","","","","","",""
"78","2025-01-09 20:00:32.648274","controller","host","HCI_EVT","7","Rcvd Command Complete (Write Extended Inquiry Response)","","","0e:04","Command Complete","","Write Extended Inquiry Response","0e","","","","","","","","","","","","","","","","","","","",""
"79","2025-01-09 20:00:32.648513","host","controller","HCI_CMD","4","Sent LE Rand","LE Controller Commands","LE Rand","18:20","","","","18","","","","","","","","","","","","","","","","","","","",""
"80","2025-01-09 20:00:32.654519","controller","host","HCI_EVT","15","Rcvd Command Complete (LE Rand)","","","0e:0c","Command Complete","","LE Rand","0e","6f:72","","","","","","","","","","","","","","","","","","",""
"81","2025-01-09 20:00:32.654844","host","controller","HCI_CMD","10","Sent LE Set Random Address","LE Controller Commands","LE Set Random Address","05:20","","","","05","e7:89","","","","","","","","","","","","","","","","","","",""
"82","2025-01-09 20:00:32.660767","controller","host","HCI_EVT","7","Rcvd Command Complete (LE Set Random Address)","","","0e:04","Command Complete","","LE Set Random Address","0e","","","","","","","","","","","","","","","","","","","",""
"83","2025-01-09 20:00:32.661004","host","controller","HCI_CMD","5","Sent LE Set Address Resolution Enable","LE Controller Commands","LE Set Address Resolution Enable","2d:20","","","","2d","","","","","","","","","","","","","","","","","","","",""
"84","2025-01-09 20:00:32.667044","controller","host","HCI_EVT","7","Rcvd Command Complete (LE Set Address Resolution Enable)","","","0e:04","Command Complete","","LE Set Address Resolution Enable","0e","","","","","","","","","","","","","","","","","","","",""
"85","2025-01-09 20:00:32.667315","host","controller","HCI_CMD","43","Sent LE Add Device to Resolving List","LE Controller Commands","LE Add Device to Resolving List","27:20","","","","27","c5:18","","","","","","","","","","","","","","","","","","",""
"86","2025-01-09 20:00:32.673258","controller","host","HCI_EVT","7","Rcvd Command Complete (LE Add Device to Resolving List)","","","0e:04","Command Complete","","LE Add Device to Resolving List","0e","","","","","","","","","","","","","","","","","","","",""
"87","2025-01-09 20:00:32.673494","host","controller","HCI_CMD","12","Sent LE Set Privacy Mode","LE Controller Commands","LE Set Privacy Mode","4e:20","","","","4e","c5:18","","","","","","","","","","","","","","","","","","",""
"88","2025-01-09 20:00:32.678221","controller","host","HCI_EVT","7","Rcvd Command Complete (LE Set Privacy Mode)","","","0e:04","Command Complete","","LE Set Privacy Mode","0e","","","","","","","","","","","","","","","","","","","",""
"89","2025-01-09 20:00:32.678478","host","controller","HCI_CMD","5","Sent LE Set Address Resolution Enable","LE Controller Commands","LE Set Address Resolution Enable","2d:20","","","","2d","","","","","","","","","","","","","","","","","","","",""
"90","2025-01-09 20:00:32.684513","controller","host","HCI_EVT","7","Rcvd Command Complete (LE Set Address Resolution Enable)","","","0e:04","Command Complete","","LE Set Address Resolution Enable","0e","","","","","","","","","","","","","","","","","","","",""
"91","2025-01-09 20:00:32.684753","host","controller","HCI_CMD","5","Sent LE Set Address Resolution Enable","LE Controller Commands","LE Set Address Resolution Enable","2d:20","","","","2d","","","","","","","","","","","","","","","","","","","",""
"92","2025-01-09 20:00:32.689420","controller","host","HCI_EVT","7","Rcvd Command Complete (LE Set Address Resolution Enable)","","","0e:04","Command Complete","","LE Set Address Resolution Enable","0e","","","","","","","","","","","","","","","","","","","",""
"93","2025-01-09 20:00:32.689672","host","controller","HCI_CMD","43","Sent LE Add Device to Resolving List","LE Controller Commands","LE Add Device to Resolving List","27:20","","","","27","4d:28","","","","","","","","","","","","","","","","","","",""
"94","2025-01-09 20:00:32.695700","controller","host","HCI_EVT","7","Rcvd Command Complete (LE Add Device to Resolving List)","","","0e:04","Command Complete","","LE Add Device to Resolving List","0e","","","","","","","","","","","","","","","","","","","",""
"95","2025-01-09 20:00:32.695940","host","controller","HCI_CMD","12","Sent LE Set Privacy Mode","LE Controller Commands","LE Set Privacy Mode","4e:20","","","","4e","4d:28","","","","","","","","","","","","","","","","","","",""
"96","2025-01-09 20:00:32.701947","controller","host","HCI_EVT","7","Rcvd Command Complete (LE Set Privacy Mode)","","","0e:04","Command Complete","","LE Set Privacy Mode","0e","","","","","","","","","","","","","","","","","","","",""
"97","2025-01-09 20:00:32.702172","host","controller","HCI_CMD","5","Sent LE Set Address Resolution Enable","LE Controller Commands","LE Set Address Resolution Enable","2d:20","","","","2d","","","","","","","","","","","","","","","","","","","",""
"98","2025-01-09 20:00:32.706942","controller","host","HCI_EVT","7","Rcvd Command Complete (LE Set Address Resolution Enable)","","","0e:04","Command Complete","","LE Set Address Resolution Enable","0e","","","","","","","","","","","","","","","","","","","",""
"99","2025-01-09 20:00:33.008778","host","controller","HCI_CMD","6","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","","57","","","","","","","","","","","","","","","","","","","",""
"100","2025-01-09 20:00:33.016994","controller","host","HCI_EVT","9","Rcvd Command Complete (Vendor Command 0x0157 [opcode 0xFD57])","","","0e:06","Command Complete","","0xfd57","0e","00:01","","","","","","","","","","","","","","","","","","",""
"101","2025-01-09 20:00:33.017228","host","controller","HCI_CMD","13","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","","57","aa:fe","","","","","","","","","","","","","","","","","","",""
"102","2025-01-09 20:00:33.023158","controller","host","HCI_EVT","10","Rcvd Command Complete (Vendor Command 0x0157 [opcode 0xFD57])","","","0e:07","Command Complete","","0xfd57","0e","07:00","","","","","","","","","","","","","","","","","","",""
"103","2025-01-09 20:00:33.023359","host","controller","HCI_CMD","22","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","","57","40:00","","","","","","","","","","","","","","","","","","",""
"104","2025-01-09 20:00:33.026839","controller","host","HCI_EVT","10","Rcvd Command Complete (Vendor Command 0x0157 [opcode 0xFD57])","","","0e:07","Command Complete","","0xfd57","0e","01:00","","","","","","","","","","","","","","","","","","",""
"105","2025-01-09 20:00:33.026994","host","controller","HCI_CMD","13","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","","57","f6:ff","","","","","","","","","","","","","","","","","","",""
"106","2025-01-09 20:00:33.029414","controller","host","HCI_EVT","10","Rcvd Command Complete (Vendor Command 0x0157 [opcode 0xFD57])","","","0e:07","Command Complete","","0xfd57","0e","07:00","","","","","","","","","","","","","","","","","","",""
"107","2025-01-09 20:00:33.029600","host","controller","HCI_CMD","22","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","","57","40:00","","","","","","","","","","","","","","","","","","",""
"108","2025-01-09 20:00:33.035596","controller","host","HCI_EVT","10","Rcvd Command Complete (Vendor Command 0x0157 [opcode 0xFD57])","","","0e:07","Command Complete","","0xfd57","0e","01:00","","","","","","","","","","","","","","","","","","",""
"109","2025-01-09 20:00:33.035758","host","controller","HCI_CMD","13","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","","57","2c:fe","","","","","","","","","","","","","","","","","","",""
"110","2025-01-09 20:00:33.040690","controller","host","HCI_EVT","10","Rcvd Command Complete (Vendor Command 0x0157 [opcode 0xFD57])","","","0e:07","Command Complete","","0xfd57","0e","07:00","","","","","","","","","","","","","","","","","","",""
"111","2025-01-09 20:00:33.040914","host","controller","HCI_CMD","22","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","","57","40:00","","","","","","","","","","","","","","","","","","",""
"112","2025-01-09 20:00:33.046991","controller","host","HCI_EVT","10","Rcvd Command Complete (Vendor Command 0x0157 [opcode 0xFD57])","","","0e:07","Command Complete","","0xfd57","0e","01:00","","","","","","","","","","","","","","","","","","",""
"113","2025-01-09 20:00:33.047246","host","controller","HCI_CMD","12","Sent LE Set Extended Scan Parameters","LE Controller Commands","LE Set Extended Scan Parameters","41:20","","","","41","01:c0","","","","","","","","","","","","","","","","","","",""
"114","2025-01-09 20:00:33.053232","controller","host","HCI_EVT","7","Rcvd Command Complete (LE Set Extended Scan Parameters)","","","0e:04","Command Complete","","LE Set Extended Scan Parameters","0e","","","","","","","","","","","","","","","","","","","",""
"115","2025-01-09 20:00:33.053524","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Controller Commands","LE Set Extended Scan Enable","42:20","","","","42","00:00","","","","","","","","","","","","","","","","","","",""
"116","2025-01-09 20:00:33.059388","controller","host","HCI_EVT","7","Rcvd Command Complete (LE Set Extended Scan Enable)","","","0e:04","Command Complete","","LE Set Extended Scan Enable","0e","","","","","","","","","","","","","","","","","","","",""
"117","2025-01-09 20:00:33.059594","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Controller Commands","LE Set Extended Scan Enable","42:20","","","","42","00:00","","","","","","","","","","","","","","","","","","",""
"118","2025-01-09 20:00:33.064454","controller","host","HCI_EVT","7","Rcvd Command Complete (LE Set Extended Scan Enable)","","","0e:04","Command Complete","","LE Set Extended Scan Enable","0e","","","","","","","","","","","","","","","","","","","",""
"119","2025-01-09 20:00:33.064742","host","controller","HCI_CMD","12","Sent LE Set Extended Scan Parameters","LE Controller Commands","LE Set Extended Scan Parameters","41:20","","","","41","01:a0","","","","","","","","","","","","","","","","","","",""
"120","2025-01-09 20:00:33.069366","controller","host","HCI_EVT","7","Rcvd Command Complete (LE Set Extended Scan Parameters)","","","0e:04","Command Complete","","LE Set Extended Scan Parameters","0e","","","","","","","","","","","","","","","","","","","",""
"121","2025-01-09 20:00:33.069530","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Controller Commands","LE Set Extended Scan Enable","42:20","","","","42","00:00","","","","","","","","","","","","","","","","","","",""
"122","2025-01-09 20:00:33.075700","controller","host","HCI_EVT","7","Rcvd Command Complete (LE Set Extended Scan Enable)","","","0e:04","Command Complete","","LE Set Extended Scan Enable","0e","","","","","","","","","","","","","","","","","","","",""
"123","2025-01-09 20:00:34.258396","controller","host","HCI_EVT","8","Rcvd Vendor-Specific","","","ff:05","Vendor-Specific","","","ff","","","","","","","","","","","","","","","","","","","",""
"124","2025-01-09 20:00:39.013451","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Controller Commands","LE Set Extended Scan Enable","42:20","","","","42","00:00","","","","","","","","","","","","","","","","","","",""
"125","2025-01-09 20:00:39.015709","controller","host","HCI_EVT","7","Rcvd Command Complete (LE Set Extended Scan Enable)","","","0e:04","Command Complete","","LE Set Extended Scan Enable","0e","","","","","","","","","","","","","","","","","","","",""
"126","2025-01-09 20:00:39.015917","host","controller","HCI_CMD","12","Sent LE Set Extended Scan Parameters","LE Controller Commands","LE Set Extended Scan Parameters","41:20","","","","41","01:90","","","","","","","","","","","","","","","","","","",""
"127","2025-01-09 20:00:39.021969","controller","host","HCI_EVT","7","Rcvd Command Complete (LE Set Extended Scan Parameters)","","","0e:04","Command Complete","","LE Set Extended Scan Parameters","0e","","","","","","","","","","","","","","","","","","","",""
